,close,pe_ttm,nav,Year,percent,percent_pe
2015-11-17,2717.052,80.66089630126953,2.7917795635783005,2015,0.6,0.5
2015-11-18,2661.165,79.089599609375,2.734355493494364,2015,0.6,0.5
2015-11-19,2770.752,82.49440002441406,2.8469564842129276,2015,0.6,0.5
2015-11-20,2800.15,83.28150177001953,2.8771630226266476,2015,0.7,0.6
2015-11-23,2770.577,72.74079895019531,2.846776671156856,2015,0.6,0.5
2015-11-24,2816.048,74.16449737548828,2.8934982681433943,2015,0.7,0.5
2015-11-25,2897.569,76.07019805908203,2.9772613546807394,2015,0.7,0.5
2015-11-26,2833.198,74.44029998779297,2.911119947638438,2015,0.7,0.5
2015-11-27,2649.55,69.78970336914062,2.722421044087079,2015,0.6,0.5
2015-11-30,2672.581,70.1615982055664,2.7460854697693153,2015,0.6,0.5
2015-12-01,2655.345,69.76799774169922,2.7283754250010017,2015,0.6,0.5
2015-12-02,2613.263,68.68180084228516,2.6851360362831924,2015,0.6,0.4
2015-12-03,2708.123,71.24800109863281,2.7826049877059247,2015,0.6,0.5
2015-12-04,2692.161,70.96640014648438,2.7662039819858144,2015,0.6,0.5
2015-12-07,2738.149,72.09490203857422,2.813456798115148,2015,0.6,0.5
2015-12-08,2691.658,70.76699829101562,2.7656871478875047,2015,0.6,0.5
2015-12-09,2667.912,70.09220123291016,2.7412880574333176,2015,0.6,0.5
2015-12-10,2695.507,70.90699768066406,2.7696420076179087,2015,0.6,0.5
2015-12-11,2671.292,70.18499755859375,2.744761018173449,2015,0.6,0.5
2015-12-14,2709.265,71.20249938964844,2.7837783963346907,2015,0.6,0.5
2015-12-15,2745.7,72.18329620361328,2.8212154746088554,2015,0.6,0.5
2015-12-16,2763.114,72.74700164794922,2.8391084149427734,2015,0.6,0.5
2015-12-17,2835.701,74.64189910888672,2.913691788091855,2015,0.7,0.5
2015-12-18,2830.259,74.45500183105469,2.9081001157996083,2015,0.7,0.5
2015-12-21,2829.921,74.6061019897461,2.907752819725595,2015,0.7,0.5
2015-12-22,2839.852,74.8052978515625,2.9179569537818795,2015,0.7,0.5
2015-12-23,2783.942,73.43679809570312,2.860509251124859,2015,0.6,0.5
2015-12-24,2795.78,73.66649627685547,2.872672833740739,2015,0.7,0.5
2015-12-25,2794.73,73.73300170898438,2.871593955404307,2015,0.7,0.5
2015-12-28,2735.485,72.2697982788086,2.8107195296501457,2015,0.6,0.5
2015-12-29,2749.822,72.62920379638672,2.8254508427067315,2015,0.6,0.5
2015-12-30,2779.513,73.34860229492188,2.8559584395514745,2015,0.6,0.5
2015-12-31,2714.048,71.76280212402344,2.7886929440329293,2015,0.6,0.5
2016-01-04,2491.24,67.15010070800781,2.559757016048572,2016,0.6,0.4
2016-01-05,2416.725,65.40070343017578,2.4831926167731675,2016,0.6,0.4
2016-01-06,2468.366,67.11150360107422,2.536253908365212,2016,0.6,0.4
2016-01-07,2256.524,61.31959915161133,2.318585580225907,2016,0.5,0.4
2016-01-08,2248.99,61.652198791503906,2.310844371286218,2016,0.5,0.4
2016-01-11,2106.358,58.1609001159668,2.164289538065397,2016,0.5,0.4
2016-01-12,2147.531,59.1328010559082,2.20659492639481,2016,0.5,0.4
2016-01-13,2059.776,56.68920135498047,2.116426385048596,2016,0.5,0.4
2016-01-14,2175.012,59.72669982910156,2.23483174121716,2016,0.5,0.4
2016-01-15,2112.902,57.87820053100586,2.1710135188593074,2016,0.5,0.4
2016-01-18,2174.934,59.32210159301758,2.234751595969311,2016,0.5,0.4
2016-01-19,2241.696,60.97760009765625,2.3033497631091424,2016,0.5,0.4
2016-01-20,2204.648,60.09960174560547,2.2652828253871378,2016,0.5,0.4
2016-01-21,2112.404,57.80630111694336,2.1705018222768855,2016,0.5,0.4
2016-01-22,2149.586,58.68560028076172,2.2087064454246823,2016,0.5,0.4
2016-01-25,2158.824,58.94879913330078,2.2181985197789227,2016,0.5,0.4
2016-01-26,1994.047,54.79650115966797,2.048889628691177,2016,0.5,0.3
2016-01-27,1997.465,54.859798431396484,2.052401634552055,2016,0.5,0.3
2016-01-28,1906.461,52.54399871826172,1.9588947353819692,2016,0.4,0.3
2016-01-29,1994.065,54.78419876098633,2.048908123748373,2016,0.5,0.3
2016-02-01,1992.695,54.845298767089844,2.047500444395124,2016,0.5,0.3
2016-02-02,2075.287,56.89469909667969,2.132363986835629,2016,0.5,0.4
2016-02-03,2090.513,56.86320114135742,2.14800875021706,2016,0.5,0.4
2016-02-04,2126.636,57.84320068359375,2.185125247499828,2016,0.5,0.4
2016-02-05,2096.986,56.45199966430664,2.1546597782853643,2016,0.5,0.4
2016-02-15,2116.838,56.803199768066406,2.1750577713661583,2016,0.5,0.4
2016-02-16,2201.925,59.01900100708008,2.2624849342346596,2016,0.5,0.4
2016-02-17,2215.341,59.561798095703125,2.276269916864718,2016,0.5,0.4
2016-02-18,2190.911,58.94219970703125,2.2511680142370842,2016,0.5,0.4
2016-02-19,2211.006,59.3916015625,2.271815690590023,2016,0.5,0.4
2016-02-22,2245.564,59.99869918823242,2.3073241453999196,2016,0.5,0.4
2016-02-23,2218.119,59.166900634765625,2.279124320691962,2016,0.5,0.4
2016-02-24,2203.741,59.09870147705078,2.2643508800050967,2016,0.5,0.4
2016-02-25,2037.143,53.91999816894531,2.093170905631026,2016,0.5,0.3
2016-02-26,2014.92,53.510101318359375,2.070336702516253,2016,0.5,0.3
2016-02-29,1880.146,48.698299407958984,1.931855989264647,2016,0.4,0.3
2016-03-01,1934.919,50.089500427246094,1.9881354208087891,2016,0.4,0.3
2016-03-02,2017.604,52.093299865722656,2.0730945210448066,2016,0.5,0.3
2016-03-03,2007.076,51.70709991455078,2.0622769675915222,2016,0.5,0.3
2016-03-04,1907.041,49.50960159301758,1.9594906872249502,2016,0.4,0.3
2016-03-07,1953.332,50.69850158691406,2.007054836817083,2016,0.4,0.3
2016-03-08,2002.191,51.72380065917969,2.057257614569173,2016,0.5,0.3
2016-03-09,1970.813,50.75529861450195,2.025016619863897,2016,0.4,0.3
2016-03-10,1936.968,50.0265998840332,1.9902407748195963,2016,0.4,0.3
2016-03-11,1934.87,50.07419967651367,1.9880850731530888,2016,0.4,0.3
2016-03-14,2023.128,52.265899658203125,2.0787704485976124,2016,0.5,0.3
2016-03-15,1996.92,51.53559875488281,2.0518416453202883,2016,0.5,0.3
2016-03-16,1977.538,50.96500015258789,2.031926578732945,2016,0.4,0.3
2016-03-17,2087.293,53.67940139770508,2.144700189985338,2016,0.5,0.3
2016-03-18,2177.87,55.93989944458008,2.237768345298608,2016,0.5,0.4
2016-03-21,2227.034,57.15620040893555,2.2882845115198522,2016,0.5,0.4
2016-03-22,2221.702,57.17259979248047,2.2828058645771367,2016,0.5,0.4
2016-03-23,2259.106,58.12310028076172,2.3212385934303503,2016,0.5,0.4
2016-03-24,2219.77,57.17300033569336,2.280820728438103,2016,0.5,0.4
2016-03-25,2216.086,57.13330078125,2.2770354067319953,2016,0.5,0.4
2016-03-28,2199.685,56.758201599121094,2.2601833271169394,2016,0.5,0.4
2016-03-29,2152.548,55.67919921875,2.211749909836596,2016,0.5,0.4
2016-03-30,2248.783,58.01350021362305,2.310631678128465,2016,0.5,0.4
2016-03-31,2238.286,57.83489990234375,2.299845977273685,2016,0.5,0.4
2016-04-01,2205.369,58.50130081176758,2.266023655178154,2016,0.5,0.4
2016-04-05,2279.52,60.35689926147461,2.342214043296929,2016,0.5,0.4
2016-04-06,2297.041,60.88999938964844,2.3602169264708452,2016,0.5,0.4
2016-04-07,2248.684,59.557701110839844,2.310529955313887,2016,0.5,0.4
2016-04-08,2229.934,59.27690124511719,2.2912642707347577,2016,0.5,0.4
2016-04-11,2283.143,60.4995002746582,2.3459366873092056,2016,0.5,0.4
2016-04-12,2264.016,59.809600830078125,2.3262836340321384,2016,0.5,0.4
2016-04-13,2294.015,60.52299880981445,2.357107701855568,2016,0.5,0.4
2016-04-14,2324.394,61.346900939941406,2.388322220886468,2016,0.5,0.4
2016-04-15,2309.676,60.88460159301758,2.3731994291192344,2016,0.5,0.4
2016-04-18,2265.593,60.08610153198242,2.32790400654314,2016,0.5,0.4
2016-04-19,2272.52,60.27299880981445,2.335021521054054,2016,0.5,0.4
2016-04-20,2145.239,56.67610168457031,2.2042398891118573,2016,0.5,0.4
2016-04-21,2110.162,55.74760055541992,2.16819816015281,2016,0.5,0.4
2016-04-22,2136.924,52.53960037231445,2.195696200190499,2016,0.5,0.3
2016-04-25,2126.834,52.13710021972656,2.1853286931289833,2016,0.5,0.3
2016-04-26,2155.697,52.36240005493164,2.2149855173427127,2016,0.5,0.3
2016-04-27,2146.611,51.510398864746094,2.2056496234714604,2016,0.5,0.3
2016-04-28,2155.229,52.26219940185547,2.2145046458556172,2016,0.5,0.3
2016-04-29,2138.738,52.143699645996094,2.1975600909545814,2016,0.5,0.3
2016-05-03,2217.23,54.03300094604492,2.2782108703671167,2016,0.5,0.3
2016-05-04,2211.018,53.941001892089844,2.271828020628154,2016,0.5,0.3
2016-05-05,2224.095,54.27799987792969,2.285264679681022,2016,0.5,0.3
2016-05-06,2129.194,52.284400939941406,2.18775360062801,2016,0.5,0.3
2016-05-09,2053.597,50.412601470947266,2.1100774429144926,2016,0.5,0.3
2016-05-10,2054.222,50.22700119018555,2.1107196324004636,2016,0.5,0.3
2016-05-11,2034.925,50.077301025390625,2.090891903583212,2016,0.5,0.3
2016-05-12,2034.565,49.91630172729492,2.0905220024392928,2016,0.5,0.3
2016-05-13,2025.223,49.70249938964844,2.080923067754587,2016,0.5,0.3
2016-05-16,2057.857,50.6431999206543,2.1144546064508707,2016,0.5,0.3
2016-05-17,2081.44,51.142398834228516,2.1386862138871168,2016,0.5,0.3
2016-05-18,2020.475,49.563499450683594,2.076044482667563,2016,0.5,0.3
2016-05-19,2037.403,49.93619918823242,2.09343805645719,2016,0.5,0.3
2016-05-20,2065.301,50.63090133666992,2.1221033401045792,2016,0.5,0.3
2016-05-23,2098.234,51.452598571777344,2.1559421022509513,2016,0.5,0.3
2016-05-24,2075.509,50.94820022583008,2.132592092541046,2016,0.5,0.3
2016-05-25,2067.254,50.76390075683594,2.1241100538103415,2016,0.5,0.3
2016-05-26,2086.007,51.20690155029297,2.1433788208990037,2016,0.5,0.3
2016-05-27,2069.885,50.995399475097656,2.1268134146704853,2016,0.5,0.3
2016-05-30,2058.518,50.644901275634766,2.1151337860512336,2016,0.5,0.3
2016-05-31,2159.8,53.07789993286133,2.219201362880215,2016,0.5,0.3
2016-06-01,2168.82,53.36349868774414,2.228469441541748,2016,0.5,0.3
2016-06-02,2188.558,53.7859992980957,2.248750299260301,2016,0.5,0.3
2016-06-03,2204.974,54.18429946899414,2.26561779142302,2016,0.5,0.3
2016-06-06,2199.301,54.05099868774414,2.2597887658967584,2016,0.5,0.3
2016-06-07,2196.727,54.00550079345703,2.257143972717736,2016,0.5,0.3
2016-06-08,2186.544,53.631500244140625,2.2466809078607075,2016,0.5,0.3
2016-06-13,2054.707,50.38949966430664,2.111217971441577,2016,0.5,0.3
2016-06-14,2058.314,50.44309997558594,2.1149241754030124,2016,0.5,0.3
2016-06-15,2128.799,52.13349914550781,2.1873477368728764,2016,0.5,0.3
2016-06-16,2101.416,51.44990158081055,2.159211617361927,2016,0.5,0.3
2016-06-17,2122.89,52.02119827270508,2.181276220596712,2016,0.5,0.3
2016-06-20,2119.63,51.939300537109375,2.177926560237888,2016,0.5,0.3
2016-06-21,2092.001,51.2588005065918,2.14953767494526,2016,0.5,0.3
2016-06-22,2144.818,52.47700119018555,2.203807310274107,2016,0.5,0.3
2016-06-23,2137.485,52.28559875488281,2.196272629473107,2016,0.5,0.3
2016-06-24,2127.364,51.99679946899414,2.185873269813087,2016,0.5,0.3
2016-06-27,2191.806,53.4818000793457,2.252087629580995,2016,0.5,0.3
2016-06-28,2216.71,54.145301818847656,2.277676568714789,2016,0.5,0.3
2016-06-29,2209.788,54.013099670410156,2.270564191719763,2016,0.5,0.3
2016-06-30,2227.79,54.386199951171875,2.2890613039220824,2016,0.5,0.3
2016-07-01,2211.177,55.61909866333008,2.271991393633385,2016,0.5,0.4
2016-07-04,2248.712,56.49700164794922,2.3105587254028586,2016,0.5,0.4
2016-07-05,2246.024,56.39500045776367,2.3077967968615942,2016,0.5,0.4
2016-07-06,2241.56,56.43130111694336,2.3032100226769954,2016,0.5,0.4
2016-07-07,2233.922,56.25920104980469,2.2953619534068412,2016,0.5,0.4
2016-07-08,2239.002,56.512699127197266,2.300581669548813,2016,0.5,0.4
2016-07-11,2218.588,55.982601165771484,2.279606219682235,2016,0.5,0.4
2016-07-12,2247.354,56.74869918823242,2.3091633760877404,2016,0.5,0.4
2016-07-13,2285.369,57.73609924316406,2.34822390938244,2016,0.5,0.4
2016-07-14,2293.079,58.0442008972168,2.356145958881378,2016,0.5,0.4
2016-07-15,2263.784,57.43830108642578,2.326045253294946,2016,0.5,0.4
2016-07-18,2249.871,57.16849899291992,2.311749601585643,2016,0.5,0.4
2016-07-19,2273.719,57.65620040893555,2.336253497363941,2016,0.5,0.4
2016-07-20,2268.535,57.53179931640625,2.330926920891503,2016,0.5,0.4
2016-07-21,2265.128,57.457698822021484,2.327426217565578,2016,0.5,0.4
2016-07-22,2249.999,57.037498474121094,2.3118811219923696,2016,0.5,0.4
2016-07-25,2245.885,56.92020034790039,2.3076539739199147,2016,0.5,0.4
2016-07-26,2279.55,57.75490188598633,2.342244868392256,2016,0.5,0.4
2016-07-27,2155.386,54.5546989440918,2.214665963854493,2016,0.5,0.3
2016-07-28,2139.744,54.18629837036133,2.1985937591512004,2016,0.5,0.3
2016-07-29,2122.412,53.581600189208984,2.1807850740778414,2016,0.5,0.3
2016-08-01,2099.179,53.94599914550781,2.1569130927537397,2016,0.5,0.3
2016-08-02,2113.214,53.971500396728516,2.171334099850704,2016,0.5,0.3
2016-08-03,2108.314,53.787200927734375,2.166299334280691,2016,0.5,0.3
2016-08-04,2129.652,54.264400482177734,2.1882241970833296,2016,0.5,0.3
2016-08-05,2109.055,53.83789825439453,2.1670607141352582,2016,0.5,0.3
2016-08-08,2130.594,54.44200134277344,2.189192105076585,2016,0.5,0.3
2016-08-09,2154.505,54.81840133666992,2.213760733555069,2016,0.5,0.3
2016-08-10,2137.001,53.96139907836914,2.195775317935171,2016,0.5,0.3
2016-08-11,2103.395,53.111000061035156,2.1612450461503054,2016,0.5,0.3
2016-08-12,2123.841,53.560001373291016,2.182253376118566,2016,0.5,0.3
2016-08-15,2193.211,55.15800094604492,2.253531271545457,2016,0.5,0.4
2016-08-16,2201.096,55.36090087890625,2.2616331341004674,2016,0.5,0.4
2016-08-17,2208.195,55.52429962158203,2.2689273791579203,2016,0.5,0.4
2016-08-18,2201.594,55.09989929199219,2.262144830682889,2016,0.5,0.3
2016-08-19,2204.556,54.95330047607422,2.2651882950948026,2016,0.5,0.3
2016-08-22,2167.4,54.062400817871094,2.227010387029622,2016,0.5,0.3
2016-08-23,2174.158,54.05110168457031,2.233954253503529,2016,0.5,0.3
2016-08-24,2192.17,54.2963981628418,2.252461640737624,2016,0.5,0.3
2016-08-25,2180.66,54.04880142211914,2.240635079163982,2016,0.5,0.3
2016-08-26,2189.749,50.750701904296875,2.2499740555447665,2016,0.5,0.3
2016-08-29,2193.2,50.1427001953125,2.253519969010504,2016,0.5,0.3
2016-08-30,2195.531,50.19860076904297,2.2559150789173814,2016,0.5,0.3
2016-08-31,2191.758,50.11289978027344,2.252038309428472,2016,0.5,0.3
2016-09-01,2181.326,49.899600982666016,2.2413193962802334,2016,0.5,0.3
2016-09-02,2170.857,49.65060043334961,2.2305624655144247,2016,0.5,0.3
2016-09-05,2182.694,49.881099700927734,2.2427250206271263,2016,0.5,0.3
2016-09-06,2222.837,50.737998962402344,2.2839720806836596,2016,0.5,0.3
2016-09-07,2212.053,50.52170181274414,2.272891486416922,2016,0.5,0.3
2016-09-08,2223.468,50.75279998779297,2.2846204351886956,2016,0.5,0.3
2016-09-09,2202.967,50.32830047607422,2.26355559254567,2016,0.5,0.3
2016-09-12,2145.563,48.997398376464844,2.2045728001413845,2016,0.5,0.3
2016-09-13,2145.868,48.97570037841797,2.2048861886105384,2016,0.5,0.3
2016-09-14,2144.557,48.96950149536133,2.2035391319447655,2016,0.5,0.3
2016-09-19,2165.213,49.42890167236328,2.2247632375803126,2016,0.5,0.3
2016-09-20,2158.432,49.27470016479492,2.2177957385333213,2016,0.5,0.3
2016-09-21,2162.131,49.33250045776367,2.221596472787092,2016,0.5,0.3
2016-09-22,2168.422,49.480098724365234,2.2280604952770817,2016,0.5,0.3
2016-09-23,2156.51,49.190101623535156,2.2158208774260637,2016,0.5,0.3
2016-09-26,2122.9,48.39149856567383,2.181286495628488,2016,0.5,0.3
2016-09-27,2140.803,48.78919982910156,2.1996818850162296,2016,0.5,0.3
2016-09-28,2139.628,48.744598388671875,2.198474568782604,2016,0.5,0.3
2016-09-29,2146.184,48.86980056762695,2.2052108796146457,2016,0.5,0.3
2016-09-30,2149.901,49.01340103149414,2.209030108925612,2016,0.5,0.3
2016-10-10,2208.469,50.355201721191406,2.2692089150285697,2016,0.5,0.3
2016-10-11,2210.861,50.34040069580078,2.271666702629278,2016,0.5,0.3
2016-10-12,2209.685,50.362998962402344,2.270458358892475,2016,0.5,0.3
2016-10-13,2208.567,50.31999969482422,2.26930961033997,2016,0.5,0.3
2016-10-14,2194.227,49.42850112915039,2.2545752147738516,2016,0.5,0.3
2016-10-17,2167.862,48.805198669433594,2.227485093497652,2016,0.5,0.3
2016-10-18,2198.141,49.490299224853516,2.258596862210797,2016,0.5,0.3
2016-10-19,2184.91,48.92900085449219,2.245001967668585,2016,0.5,0.3
2016-10-20,2193.255,49.07360076904297,2.2535764816852697,2016,0.5,0.3
2016-10-21,2180.996,48.50149917602539,2.2409803202316407,2016,0.5,0.3
2016-10-24,2200.803,48.89310073852539,2.261332075669444,2016,0.5,0.3
2016-10-25,2200.207,48.450801849365234,2.2607196837756223,2016,0.5,0.3
2016-10-26,2184.493,47.867698669433594,2.244573498843545,2016,0.5,0.3
2016-10-27,2182.477,47.23830032348633,2.242502052437597,2016,0.5,0.3
2016-10-28,2165.433,46.35300064086914,2.224989288279374,2016,0.5,0.3
2016-10-31,2159.76,46.01839828491211,2.219160262753113,2016,0.5,0.3
2016-11-01,2176.447,46.331199645996094,2.2363062082769494,2016,0.5,0.3
2016-11-02,2146.399,45.656700134277344,2.2054317927978193,2016,0.5,0.3
2016-11-03,2153.185,45.73419952392578,2.212404429360698,2016,0.5,0.3
2016-11-04,2145.229,45.65399932861328,2.2042296140800817,2016,0.5,0.3
2016-11-07,2130.301,45.423099517822266,2.188891046645562,2016,0.5,0.3
2016-11-08,2150.303,45.83300018310547,2.2094431652029884,2016,0.5,0.3
2016-11-09,2123.845,45.351200103759766,2.1822574861312756,2016,0.5,0.3
2016-11-10,2143.321,45.697200775146484,2.2022691380173094,2016,0.5,0.3
2016-11-11,2147.107,45.77899932861328,2.2061592650475275,2016,0.5,0.3
2016-11-14,2161.686,46.061798095703125,2.221139233873081,2016,0.5,0.3
2016-11-15,2179.3,46.3843994140625,2.2392376748425096,2016,0.5,0.3
2016-11-16,2182.467,46.50279998779297,2.2424917774058217,2016,0.5,0.3
2016-11-17,2163.041,46.14849853515625,2.222531500678666,2016,0.5,0.3
2016-11-18,2157.96,46.01850128173828,2.217310757033516,2016,0.5,0.3
2016-11-21,2152.602,45.874000549316406,2.211805395008184,2016,0.5,0.3
2016-11-22,2177.651,46.39080047607422,2.2375433221027237,2016,0.5,0.3
2016-11-23,2165.707,46.114200592041016,2.225270824150024,2016,0.5,0.3
2016-11-24,2146.627,45.757598876953125,2.2056660635223015,2016,0.5,0.3
2016-11-25,2167.528,46.14929962158203,2.2271419074363488,2016,0.5,0.3
2016-11-28,2166.045,46.18470001220703,2.225618120224037,2016,0.5,0.3
2016-11-29,2160.346,46.02880096435547,2.219762379615159,2016,0.5,0.3
2016-11-30,2183.049,46.53799819946289,2.243089784255158,2016,0.5,0.3
2016-12-01,2181.929,46.64849853515625,2.241938980696298,2016,0.5,0.3
2016-12-02,2143.452,45.82740020751953,2.202403740933569,2016,0.5,0.3
2016-12-05,2143.878,45.874000549316406,2.202841457287207,2016,0.5,0.3
2016-12-06,2122.259,45.4567985534668,2.180627866091676,2016,0.5,0.3
2016-12-07,2134.987,45.70790100097656,2.193705926535578,2016,0.5,0.3
2016-12-08,2114.711,45.30149841308594,2.1728722721075013,2016,0.5,0.3
2016-12-09,2099.888,44.98789978027344,2.157641592506625,2016,0.5,0.3
2016-12-12,1984.395,42.69649887084961,2.03897216802143,2016,0.4,0.3
2016-12-13,1985.043,42.71160125732422,2.039637990080484,2016,0.4,0.3
2016-12-14,1963.08,42.25130081176758,2.017070937791875,2016,0.4,0.3
2016-12-15,1975.854,42.4901008605957,2.030196263381945,2016,0.4,0.3
2016-12-16,1998.113,42.96580123901367,2.05306745661111,2016,0.5,0.3
2016-12-19,1980.4102,42.618900299072266,2.0348777733595145,2016,0.4,0.3
2016-12-20,1982.2972,42.63930130004883,2.036816671855558,2016,0.4,0.3
2016-12-21,1991.6964,42.87649917602539,2.0464743797220195,2016,0.5,0.3
2016-12-22,1986.2744,42.726600646972656,2.040903257493324,2016,0.4,0.3
2016-12-23,1964.5412,42.28179931640625,2.0185723254349166,2016,0.4,0.3
2016-12-26,1974.0101,42.483299255371094,2.0283016502728537,2016,0.4,0.3
2016-12-27,1968.6195,42.38119888305664,2.0227627916439332,2016,0.4,0.3
2016-12-28,1957.1545,42.157100677490234,2.0109824677132817,2016,0.4,0.3
2016-12-29,1959.2396,42.2755012512207,2.0131249145887984,2016,0.4,0.3
2016-12-30,1962.0587,42.40439987182617,2.01602154879664,2016,0.4,0.3
2017-01-03,1963.255,42.6072998046875,2.017250750847947,2017,0.4,0.3
2017-01-04,1991.5652,43.21229934692383,2.0463395713051242,2017,0.5,0.3
2017-01-05,1983.9713,43.03580093383789,2.0385368149251,2017,0.4,0.3
2017-01-06,1965.03,42.596900939941406,2.019074568988105,2017,0.4,0.3
2017-01-09,1961.6191,42.45640182495117,2.015569858399787,2017,0.4,0.3
2017-01-10,1951.6773,42.25619888305664,2.005354627309185,2017,0.4,0.3
2017-01-11,1937.5466,41.91400146484375,1.9908352881581286,2017,0.4,0.3
2017-01-12,1930.1447,41.702701568603516,1.983229812388195,2017,0.4,0.3
2017-01-13,1899.9428,41.05569839477539,1.9521972641700396,2017,0.4,0.2
2017-01-16,1830.8477,39.542301177978516,1.8812018293666575,2017,0.4,0.2
2017-01-17,1867.8683,40.352298736572266,1.9192406135015974,2017,0.4,0.2
2017-01-18,1845.7875,39.855899810791016,1.8965525213386722,2017,0.4,0.2
2017-01-19,1844.14,39.84299850463867,1.8948597098536528,2017,0.4,0.2
2017-01-20,1880.7483,40.69369888305664,1.9324748544284873,2017,0.4,0.2
2017-01-23,1887.3245,40.88140106201172,1.9392319208247153,2017,0.4,0.2
2017-01-24,1861.2158,40.30099868774414,1.912405148612922,2017,0.4,0.2
2017-01-25,1870.7028,40.53820037841797,1.922153071258373,2017,0.4,0.2
2017-01-26,1886.232,40.90449905395508,1.938109373603238,2017,0.4,0.2
2017-02-03,1876.7607,40.68870162963867,1.9283775827576748,2017,0.4,0.2
2017-02-06,1900.4472,41.259498596191406,1.9527155367727977,2017,0.4,0.2
2017-02-07,1889.1337,41.002601623535156,1.9410908795735453,2017,0.4,0.2
2017-02-08,1903.6279,41.324100494384766,1.9559837161296423,2017,0.4,0.2
2017-02-09,1914.0823,41.55889892578125,1.9667256453490585,2017,0.4,0.3
2017-02-10,1904.6849,41.3129997253418,1.9570697869883162,2017,0.4,0.2
2017-02-13,1913.6805,41.38100051879883,1.9663127945723173,2017,0.4,0.3
2017-02-14,1909.3954,41.305599212646484,1.9619098407061826,2017,0.4,0.2
2017-02-15,1892.357,41.04290008544922,1.9444028305657537,2017,0.4,0.2
2017-02-16,1897.6297,41.132198333740234,1.9498205465700402,2017,0.4,0.2
2017-02-17,1882.8685,40.80339813232422,1.9346533666655366,2017,0.4,0.2
2017-02-20,1894.9616,41.452301025390625,1.9470790653420098,2017,0.4,0.3
2017-02-21,1921.0773,42.03580093383789,1.9739130300760455,2017,0.4,0.3
2017-02-22,1919.9732,41.791500091552734,1.9727785638177087,2017,0.4,0.3
2017-02-23,1925.9512,41.88100051879883,1.978920977813124,2017,0.4,0.3
2017-02-24,1938.4445,42.2422981262207,1.9917578832612541,2017,0.4,0.3
2017-02-27,1926.7715,40.71889877319336,1.9797638386696712,2017,0.4,0.2
2017-02-28,1927.1597,40.001399993896484,1.9801627154031973,2017,0.4,0.2
2017-03-01,1931.9682,39.97079849243164,1.9851034644324639,2017,0.4,0.2
2017-03-02,1920.4049,39.73160171508789,1.9732221369394587,2017,0.4,0.2
2017-03-03,1928.289,39.945899963378906,1.9813230747416086,2017,0.4,0.2
2017-03-06,1962.7697,40.68870162963867,2.01675210355588,2017,0.4,0.2
2017-03-07,1977.8531,41.00619888305664,2.032250344984192,2017,0.4,0.2
2017-03-08,1964.6284,40.729698181152344,2.018661923711999,2017,0.4,0.2
2017-03-09,1953.9425,40.529300689697266,2.0076821275069796,2017,0.4,0.2
2017-03-10,1950.0077,40.46480178833008,2.0036391080039415,2017,0.4,0.2
2017-03-13,1970.8788,40.93769836425781,2.02508422957298,2017,0.4,0.2
2017-03-14,1958.023,40.709999084472656,2.0118748542229867,2017,0.4,0.2
2017-03-15,1957.8199,40.68840026855469,2.0116661683276256,2017,0.4,0.2
2017-03-16,1966.7266,40.87089920043945,2.020817830879142,2017,0.4,0.2
2017-03-17,1949.661,40.4989013671875,2.0032828726522838,2017,0.4,0.2
2017-03-20,1953.8158,40.55730056762695,2.0075519428543833,2017,0.4,0.2
2017-03-21,1961.0632,40.75170135498047,2.014998669383385,2017,0.4,0.2
2017-03-22,1948.5799,40.56370162963867,2.0021720389670308,2017,0.4,0.2
2017-03-23,1948.3692,40.56999969482422,2.00195554404752,2017,0.4,0.2
2017-03-24,1965.1368,40.945098876953125,2.0191843063274675,2017,0.4,0.2
2017-03-27,1947.5282,40.573299407958984,2.0010914138751974,2017,0.4,0.2
2017-03-28,1944.3626,40.49319839477539,1.997838749816334,2017,0.4,0.2
2017-03-29,1929.1958,40.15549850463867,1.9822548146230143,2017,0.4,0.2
2017-03-30,1893.7009,39.409698486328125,1.9457836920860678,2017,0.4,0.2
2017-03-31,1907.3381,39.70249938964844,1.9597959584190014,2017,0.4,0.2
2017-04-05,1943.1602,40.56549835205078,1.9966032799956435,2017,0.4,0.2
2017-04-06,1944.2345,40.59700012207031,1.9977071266592894,2017,0.4,0.2
2017-04-07,1946.0485,40.59859848022461,1.9995710174233716,2017,0.4,0.2
2017-04-10,1912.4507,39.929500579833984,1.9650491711645621,2017,0.4,0.2
2017-04-11,1917.6329,40.05070114135742,1.9703738981312802,2017,0.4,0.2
2017-04-12,1897.5065,39.65729904174805,1.9496939581785657,2017,0.4,0.2
2017-04-13,1910.476,39.869598388671875,1.963020160639847,2017,0.4,0.2
2017-04-14,1887.4603,39.36690139770508,1.939371455756227,2017,0.4,0.2
2017-04-17,1868.2814,40.0702018737793,1.9196650750642448,2017,0.4,0.2
2017-04-18,1848.2027,39.73099899291992,1.8990341470130998,2017,0.4,0.2
2017-04-19,1845.3821,39.74530029296875,1.8961359715504922,2017,0.4,0.2
2017-04-20,1850.39,39.9473991394043,1.9012816047133627,2017,0.4,0.2
2017-04-21,1839.0064,39.76259994506836,1.8895849195413639,2017,0.4,0.2
2017-04-24,1809.9113,39.267601013183594,1.8596896118401247,2017,0.4,0.2
2017-04-25,1818.8704,39.24150085449219,1.868895115558145,2017,0.4,0.2
