group_pe,number,date,close,pe_ttm,nav,year,percent,percent_pe,group_percent,group_pe,maxdd,maxl,maxdd_group_360,maxl_group_360
163,2264,2019-09-20,1705.0471,55.168800354003906,1.7519413131285109,2019,0.4,0.4,110,163,0.2006457242598234,0.05188296557907403,0.2006457242598234,0.05188296557907403
164,2343,2020-01-17,1932.5106,53.9994010925293,1.985660782155969,2020,0.4,0.3,110,164,0.2006457242598234,0.07075573091293784,0.2006457242598234,0.07075573091293784
165,2346,2020-01-22,1993.8991,56.09030151367188,2.048737660971217,2020,0.5,0.4,111,165,0.2006457242598234,0.09936545936552159,0.2006457242598234,0.09936545936552159
166,2349,2020-02-04,1882.691,53.54130172729492,1.9344709848515207,2020,0.4,0.3,112,166,0.2006457242598234,0.029552805000926836,0.2006457242598234,0.029552805000926836
167,2366,2020-02-27,2196.7138,55.64300155639648,2.257130409675792,2020,0.5,0.4,113,167,0.2006457242598234,0.16827936347465924,0.2006457242598234,0.16827936347465924
168,2367,2020-02-28,2071.5665,50.851600646972656,2.128541161263541,2020,0.5,0.3,113,168,0.2006457242598234,0.1180335268020601,0.2006457242598234,0.1180335268020601
169,2377,2020-03-13,2030.58,55.49340057373047,2.0864274022767417,2020,0.5,0.4,113,169,0.2006457242598234,0.10023136246786625,0.2006457242598234,0.10023136246786625
170,2399,2020-04-15,1977.5145,54.6244010925293,2.0319024324082724,2020,0.4,0.3,116,170,0.2006457242598234,-0.0,0.2006457242598234,-0.0
171,2405,2020-04-23,2029.5244,55.74589920043945,2.0853427699225158,2020,0.5,0.4,117,171,0.2006457242598234,0.012700808130220025,0.2006457242598234,0.012700808130220025
172,2407,2020-04-27,2018.6659,54.009498596191406,2.0741856266690504,2020,0.5,0.3,117,172,0.2006457242598234,-0.0,0.2006457242598234,-0.0
173,2451,2020-07-03,2462.5624,67.71360015869139,2.530290690923961,2020,0.6,0.4,118,173,0.2006457242598234,-0.0,0.2006457242598234,-0.0
174,2484,2020-08-19,2612.8354,69.16929626464844,2.6846966759244704,2020,0.6,0.5,124,174,0.2006457242598234,0.04967928710702563,0.2006457242598234,0.04967928710702563
175,2485,2020-08-20,2587.8614,68.28109741210939,2.659035811568247,2020,0.6,0.4,124,175,0.2006457242598234,0.040508274515783566,0.2006457242598234,0.040508274515783566
176,2487,2020-08-24,2684.6293,71.09140014648438,2.7584651363034345,2020,0.6,0.5,124,176,0.2006457242598234,0.0750933099031588,0.2006457242598234,0.0750933099031588
177,2515,2020-10-09,2672.9344,66.88120269775389,2.7464485893922634,2020,0.6,0.4,124,177,0.2006457242598234,0.026971032285715707,0.2006457242598234,0.026971032285715707
178,2518,2020-10-14,2764.2438,69.22689819335939,2.840269288032774,2020,0.6,0.5,124,178,0.2006457242598234,0.059112441529216866,0.2006457242598234,0.059112441529216866
179,2577,2021-01-06,3115.0913,68.43560028076172,3.2007662091195015,2021,0.7,0.4,129,179,0.2006457242598234,0.12399238507070408,0.2006457242598234,0.12399238507070408
180,2579,2021-01-08,3150.7797,69.83519744873047,3.237436153521305,2021,0.7,0.5,129,180,0.2006457242598234,0.13391478940911042,0.2006457242598234,0.13391478940911042
181,2580,2021-01-11,3092.8608,68.08319854736328,3.177924299730897,2021,0.7,0.4,129,181,0.2006457242598234,0.11769592087687879,0.2006457242598234,0.11769592087687879
182,2581,2021-01-12,3180.3496,69.6968994140625,3.2678193197312466,2021,0.7,0.5,129,182,0.2006457242598234,0.1419673799383565,0.2006457242598234,0.1419673799383565
183,2586,2021-01-19,3084.4881,67.38529968261719,3.1693213238761944,2021,0.7,0.4,129,183,0.2006457242598234,0.11530094734358033,0.2006457242598234,0.11530094734358033
184,2593,2021-01-28,3161.8634,68.96080017089844,3.2488246904903555,2021,0.7,0.5,131,184,0.2006457242598234,0.13695079300389773,0.2006457242598234,0.13695079300389773
185,2594,2021-01-29,3128.8649,68.46800231933594,3.2149186268858534,2021,0.7,0.4,131,185,0.2006457242598234,0.12784866486245544,0.2006457242598234,0.12784866486245544
186,2608,2021-02-25,2977.1759,70.44439697265625,3.0590576973859296,2021,0.7,0.5,133,186,0.08970246743790317,0.08341200128618544,0.08970246743790317,0.08341200128618544
187,2609,2021-02-26,2914.1127,68.11319732666016,2.9942600589992328,2021,0.7,0.4,133,187,0.08970246743790317,0.0635764704638912,0.08970246743790317,0.0635764704638912
188,2610,2021-03-01,2994.7508,69.277099609375,3.077115962981116,2021,0.7,0.5,133,188,0.08970246743790317,0.08879106067857129,0.08970246743790317,0.08879106067857129
189,2611,2021-03-02,2966.8915,68.13559722900389,3.0484904437066973,2021,0.7,0.4,133,189,0.08970246743790317,0.08023475074838439,0.08970246743790317,0.08023475074838439
190,2612,2021-03-03,2997.7492,68.96019744873047,3.0801968285086927,2021,0.7,0.5,133,190,0.08970246743790317,0.08970246743790317,0.08970246743790317,0.08970246743790317
191,2615,2021-03-08,2728.8437,61.4822998046875,2.803895572797059,2021,0.6,0.4,134,191,0.0,-0.0,0.0,-0.0
